transaction_id,user_id,merchant_id,amount,timestamp,location,payment_method,device_id,is_fraud
342,U96,M55,380.39,2024-01-01 05:42:00,Mumbai,NetBanking,D644,0
343,U438,M33,1137.8,2024-01-01 05:43:00,Chennai,Wallet,D448,0
344,U281,M74,1016.67,2024-01-01 05:44:00,Chennai,UPI,D340,0
345,U301,M15,1913.44,2024-01-01 05:45:00,Chennai,Wallet,D561,0
346,U250,M95,2016.23,2024-01-01 05:46:00,Delhi,UPI,D739,0
347,U398,M44,92.72,2024-01-01 05:47:00,Delhi,Card,D17,0
348,U287,M55,938.77,2024-01-01 05:48:00,Bangalore,UPI,D181,0
349,U261,M95,1966.25,2024-01-01 05:49:00,Bangalore,UPI,D730,0
350,U225,M12,1398.88,2024-01-01 05:50:00,Chennai,Card,D438,0
351,U350,M53,3882.7,2024-01-01 05:51:00,Kolkata,NetBanking,D176,0
352,U483,M43,2149.95,2024-01-01 05:52:00,Mumbai,Wallet,D794,0
353,U171,M26,355.71,2024-01-01 05:53:00,Mumbai,NetBanking,D185,0
354,U300,M96,146.36,2024-01-01 05:54:00,Bangalore,UPI,D697,0
355,U268,M99,2056.79,2024-01-01 05:55:00,Kolkata,Wallet,D24,0
356,U414,M90,53.74,2024-01-01 05:56:00,Chennai,NetBanking,D40,0
357,U325,M27,1762.69,2024-01-01 05:57:00,Mumbai,NetBanking,D352,0
358,U384,M84,5634.51,2024-01-01 05:58:00,Bangalore,NetBanking,D263,0
359,U56,M88,1713.56,2024-01-01 05:59:00,Kolkata,Card,D311,0
360,U493,M72,982.6,2024-01-01 06:00:00,Delhi,Wallet,D702,0
361,U425,M74,2061.65,2024-01-01 06:01:00,Kolkata,UPI,D512,0
362,U493,M89,1225.91,2024-01-01 06:02:00,Delhi,UPI,D601,0
363,U161,M20,1577.63,2024-01-01 06:03:00,Delhi,Card,D694,0
364,U105,M33,5676.25,2024-01-01 06:04:00,Kolkata,NetBanking,D13,0
365,U204,M68,975.86,2024-01-01 06:05:00,Bangalore,UPI,D517,0
366,U362,M5,6498.18,2024-01-01 06:06:00,Mumbai,Card,D13,0
367,U238,M52,4715.15,2024-01-01 06:07:00,Chennai,NetBanking,D435,0
368,U470,M34,435.79,2024-01-01 06:08:00,Kolkata,NetBanking,D279,0
369,U420,M7,143.77,2024-01-01 06:09:00,Delhi,NetBanking,D564,0
370,U172,M71,212.45,2024-01-01 06:10:00,Chennai,NetBanking,D780,0
371,U17,M85,36.78,2024-01-01 06:11:00,Mumbai,Card,D437,0
372,U489,M35,198.41,2024-01-01 06:12:00,Delhi,NetBanking,D716,0
373,U293,M64,2297.75,2024-01-01 06:13:00,Kolkata,NetBanking,D161,0
374,U407,M25,147.7,2024-01-01 06:14:00,Mumbai,UPI,D47,0
375,U13,M30,768.31,2024-01-01 06:15:00,Mumbai,UPI,D165,0
376,U75,M22,3727.05,2024-01-01 06:16:00,Mumbai,NetBanking,D425,0
377,U453,M84,47.09,2024-01-01 06:17:00,Mumbai,NetBanking,D200,0
378,U406,M26,3369.06,2024-01-01 06:18:00,Kolkata,Card,D97,0
379,U20,M39,662.17,2024-01-01 06:19:00,Kolkata,NetBanking,D621,0
380,U475,M15,251.5,2024-01-01 06:20:00,Mumbai,NetBanking,D37,0
381,U375,M2,2386.31,2024-01-01 06:21:00,Bangalore,Card,D118,0
382,U470,M34,1982.8,2024-01-01 06:22:00,Kolkata,UPI,D154,0
383,U127,M63,4198.83,2024-01-01 06:23:00,Mumbai,Card,D761,0
384,U249,M60,2656.59,2024-01-01 06:24:00,Kolkata,Card,D346,0
385,U147,M77,3253.99,2024-01-01 06:25:00,Mumbai,Card,D53,0
386,U414,M34,662.67,2024-01-01 06:26:00,Chennai,Wallet,D216,0
387,U499,M66,390.67,2024-01-01 06:27:00,Bangalore,NetBanking,D186,0
388,U282,M90,2777.51,2024-01-01 06:28:00,Delhi,NetBanking,D248,0
389,U47,M40,3288.42,2024-01-01 06:29:00,Bangalore,NetBanking,D609,0
390,U303,M31,9314.01,2024-01-01 06:30:00,Mumbai,Wallet,D136,0
391,U422,M26,1064.16,2024-01-01 06:31:00,Bangalore,NetBanking,D473,0
392,U61,M86,930.49,2024-01-01 06:32:00,Mumbai,Card,D63,0
393,U15,M47,2995.91,2024-01-01 06:33:00,Chennai,Card,D421,0
394,U186,M6,833.47,2024-01-01 06:34:00,Delhi,NetBanking,D772,0
395,U288,M53,5340.28,2024-01-01 06:35:00,Kolkata,Card,D466,0
396,U211,M15,3909.68,2024-01-01 06:36:00,Mumbai,Card,D226,0
397,U162,M74,1120.71,2024-01-01 06:37:00,Bangalore,Card,D630,0
398,U456,M14,2779.57,2024-01-01 06:38:00,Kolkata,UPI,D452,0
399,U472,M99,2809.27,2024-01-01 06:39:00,Bangalore,UPI,D541,0
400,U400,M79,217.68,2024-01-01 06:40:00,Delhi,UPI,D323,0
401,U190,M23,4656.89,2024-01-01 06:41:00,Mumbai,UPI,D421,0
402,U386,M76,1407.41,2024-01-01 06:42:00,Chennai,Wallet,D593,0
403,U211,M24,3502.67,2024-01-01 06:43:00,Mumbai,Wallet,D491,0
404,U334,M54,771.47,2024-01-01 06:44:00,Bangalore,Wallet,D438,0
405,U131,M34,4517.58,2024-01-01 06:45:00,Delhi,Wallet,D623,0
406,U215,M73,985.98,2024-01-01 06:46:00,Bangalore,Wallet,D737,0
407,U303,M81,21.79,2024-01-01 06:47:00,Mumbai,Wallet,D604,0
408,U396,M68,4715.81,2024-01-01 06:48:00,Mumbai,UPI,D38,0
409,U184,M91,191.45,2024-01-01 06:49:00,Bangalore,Wallet,D271,0
410,U312,M67,769.31,2024-01-01 06:50:00,Bangalore,Wallet,D22,0
411,U310,M20,5993.94,2024-01-01 06:51:00,Delhi,Card,D321,0
412,U324,M15,6015.9,2024-01-01 06:52:00,Delhi,NetBanking,D798,0
413,U270,M4,1703.99,2024-01-01 06:53:00,Delhi,Wallet,D657,0
414,U82,M11,1998.46,2024-01-01 06:54:00,Kolkata,UPI,D315,0
415,U39,M99,1190.03,2024-01-01 06:55:00,Bangalore,Card,D721,0
416,U433,M88,694.05,2024-01-01 06:56:00,Bangalore,NetBanking,D685,0
417,U265,M30,796.97,2024-01-01 06:57:00,Chennai,Wallet,D682,0
418,U391,M54,2232.65,2024-01-01 06:58:00,Delhi,Card,D509,0
419,U134,M12,2791.68,2024-01-01 06:59:00,Mumbai,Wallet,D736,0
420,U363,M71,3136.39,2024-01-01 07:00:00,Mumbai,UPI,D318,0
421,U22,M94,3117.66,2024-01-01 07:01:00,Delhi,UPI,D425,0
422,U437,M2,191.27,2024-01-01 07:02:00,Mumbai,NetBanking,D391,0
423,U275,M72,1364.1,2024-01-01 07:03:00,Delhi,UPI,D765,0
424,U49,M47,118.56,2024-01-01 07:04:00,Mumbai,Wallet,D71,0
425,U15,M34,1594.92,2024-01-01 07:05:00,Chennai,NetBanking,D412,0
426,U49,M30,1165.11,2024-01-01 07:06:00,Mumbai,UPI,D316,0
427,U233,M7,4373.24,2024-01-01 07:07:00,Delhi,UPI,D37,0
428,U89,M57,864.38,2024-01-01 07:08:00,Bangalore,Wallet,D293,0
429,U0,M4,249.01,2024-01-01 07:09:00,Kolkata,UPI,D747,0
430,U366,M48,308.62,2024-01-01 07:10:00,Chennai,UPI,D193,0
431,U174,M60,2866.86,2024-01-01 07:11:00,Mumbai,Wallet,D687,0
432,U190,M43,1925.81,2024-01-01 07:12:00,Mumbai,Card,D511,0
433,U96,M57,213.22,2024-01-01 07:13:00,Mumbai,UPI,D270,0
434,U201,M20,175.71,2024-01-01 07:14:00,Mumbai,NetBanking,D788,0
435,U298,M6,2414.42,2024-01-01 07:15:00,Kolkata,Card,D444,0
436,U52,M99,151.09,2024-01-01 07:16:00,Chennai,Wallet,D460,0
437,U80,M36,3450.37,2024-01-01 07:17:00,Chennai,UPI,D97,0
438,U75,M89,2450.0,2024-01-01 07:18:00,Mumbai,Wallet,D622,0
439,U31,M64,169.7,2024-01-01 07:19:00,Kolkata,NetBanking,D316,0
440,U19,M15,177.31,2024-01-01 07:20:00,Chennai,Wallet,D790,0
441,U45,M44,8630.92,2024-01-01 07:21:00,Delhi,NetBanking,D745,0
442,U180,M6,937.68,2024-01-01 07:22:00,Mumbai,Wallet,D128,0
443,U381,M89,926.11,2024-01-01 07:23:00,Bangalore,Wallet,D650,0
444,U125,M68,3351.15,2024-01-01 07:24:00,Chennai,Card,D349,0
445,U468,M67,5884.33,2024-01-01 07:25:00,Kolkata,Card,D663,0
446,U77,M87,8537.55,2024-01-01 07:26:00,Chennai,Card,D232,0
447,U311,M69,2799.8,2024-01-01 07:27:00,Bangalore,UPI,D567,0
448,U165,M37,944.04,2024-01-01 07:28:00,Kolkata,Wallet,D642,0
449,U284,M13,174.39,2024-01-01 07:29:00,Bangalore,Card,D44,0
450,U52,M97,3002.49,2024-01-01 07:30:00,Chennai,Wallet,D53,0
451,U245,M76,1634.72,2024-01-01 07:31:00,Delhi,Card,D531,0
452,U22,M7,1104.07,2024-01-01 07:32:00,Delhi,Wallet,D14,0
453,U184,M2,4736.48,2024-01-01 07:33:00,Bangalore,Card,D576,0
454,U28,M74,235.76,2024-01-01 07:34:00,Delhi,UPI,D702,0
455,U191,M2,1357.01,2024-01-01 07:35:00,Bangalore,NetBanking,D31,0
456,U88,M77,22.84,2024-01-01 07:36:00,Chennai,Card,D212,0
457,U418,M20,1264.71,2024-01-01 07:37:00,Mumbai,Wallet,D430,0
458,U276,M17,115.9,2024-01-01 07:38:00,Chennai,UPI,D174,0
459,U397,M10,252.98,2024-01-01 07:39:00,Bangalore,Wallet,D187,0
460,U203,M2,2250.4500000000003,2024-01-01 07:40:00,Mumbai,UPI,D23,1
461,U368,M6,2095.14,2024-01-01 07:41:00,Bangalore,NetBanking,D216,0
462,U405,M81,2741.2,2024-01-01 07:42:00,Chennai,UPI,D194,0
463,U345,M88,1751.11,2024-01-01 07:43:00,Chennai,UPI,D177,0
464,U485,M48,6549.44,2024-01-01 07:44:00,Chennai,NetBanking,D279,0
465,U47,M72,939.59,2024-01-01 07:45:00,Bangalore,UPI,D431,0
466,U448,M64,672.94,2024-01-01 07:46:00,Delhi,UPI,D400,0
467,U238,M41,4059.01,2024-01-01 07:47:00,Chennai,Wallet,D487,0
468,U271,M40,506.16,2024-01-01 07:48:00,Chennai,Wallet,D18,0
469,U41,M9,6605.74,2024-01-01 07:49:00,Mumbai,Wallet,D491,0
470,U243,M23,24.46,2024-01-01 07:50:00,Bangalore,NetBanking,D355,0
471,U469,M46,7005.05,2024-01-01 07:51:00,Bangalore,UPI,D87,0
472,U143,M69,88.24,2024-01-01 07:52:00,Kolkata,NetBanking,D381,0
473,U109,M55,4435.44,2024-01-01 07:53:00,Chennai,UPI,D733,0
474,U397,M70,1500.29,2024-01-01 07:54:00,Bangalore,UPI,D37,0
475,U243,M82,9913.66,2024-01-01 07:55:00,Bangalore,NetBanking,D715,0
476,U275,M39,153.32,2024-01-01 07:56:00,Delhi,Card,D42,0
477,U243,M17,1614.22,2024-01-01 07:57:00,Bangalore,NetBanking,D83,0
478,U111,M58,6967.15,2024-01-01 07:58:00,Delhi,Card,D657,0
479,U272,M94,1480.89,2024-01-01 07:59:00,Kolkata,NetBanking,D220,0
480,U274,M95,1985.26,2024-01-01 08:00:00,Chennai,Card,D418,0
481,U241,M61,2379.8,2024-01-01 08:01:00,Delhi,Wallet,D46,0
482,U370,M58,1212.26,2024-01-01 08:02:00,Mumbai,Card,D580,0
483,U72,M24,19753.5,2024-01-01 08:03:00,Mumbai,NetBanking,D42,1
484,U24,M42,1755.65,2024-01-01 08:04:00,Mumbai,UPI,D87,0
485,U175,M62,4628.47,2024-01-01 08:05:00,Kolkata,Wallet,D489,0
486,U11,M5,930.1999999999999,2024-01-01 08:06:00,Chennai,Card,D25,1
487,U319,M40,659.69,2024-01-01 08:07:00,Kolkata,NetBanking,D682,0
488,U314,M42,6007.99,2024-01-01 08:08:00,Chennai,UPI,D441,0
489,U273,M53,4419.35,2024-01-01 08:09:00,Bangalore,Wallet,D303,0
490,U336,M15,1216.35,2024-01-01 08:10:00,Mumbai,Wallet,D227,0
491,U334,M4,1935.87,2024-01-01 08:11:00,Bangalore,Wallet,D790,0
492,U382,M75,649.75,2024-01-01 08:12:00,Delhi,Wallet,D654,0
493,U153,M21,416.81,2024-01-01 08:13:00,Mumbai,UPI,D517,0
494,U439,M43,1246.12,2024-01-01 08:14:00,Mumbai,NetBanking,D105,0
495,U161,M70,871.91,2024-01-01 08:15:00,Delhi,Card,D672,0
496,U79,M61,1752.49,2024-01-01 08:16:00,Mumbai,UPI,D625,0
497,U432,M64,161.84,2024-01-01 08:17:00,Kolkata,NetBanking,D639,0
498,U498,M92,7329.92,2024-01-01 08:18:00,Bangalore,Wallet,D767,0
499,U96,M16,8567.73,2024-01-01 08:19:00,Mumbai,UPI,D457,0
500,U96,M8,2395.73,2024-01-01 08:20:00,Mumbai,UPI,D759,0
501,U169,M28,1536.16,2024-01-01 08:21:00,Bangalore,NetBanking,D208,0
502,U90,M16,740.76,2024-01-01 08:22:00,Bangalore,Wallet,D577,0
503,U458,M66,3361.81,2024-01-01 08:23:00,Kolkata,Wallet,D253,0
504,U214,M85,2308.66,2024-01-01 08:24:00,Delhi,Wallet,D257,0
505,U201,M81,354.95,2024-01-01 08:25:00,Mumbai,UPI,D749,0
506,U34,M23,4836.6,2024-01-01 08:26:00,Bangalore,Card,D161,0
507,U93,M34,3457.99,2024-01-01 08:27:00,Mumbai,UPI,D98,0
508,U235,M41,5983.48,2024-01-01 08:28:00,Mumbai,Card,D133,0
509,U115,M64,2587.21,2024-01-01 08:29:00,Chennai,Wallet,D127,0
510,U335,M46,1900.81,2024-01-01 08:30:00,Kolkata,NetBanking,D786,0
511,U253,M66,1083.41,2024-01-01 08:31:00,Mumbai,Wallet,D408,0
512,U399,M12,5398.04,2024-01-01 08:32:00,Bangalore,Card,D696,0
513,U105,M55,4020.78,2024-01-01 08:33:00,Kolkata,Wallet,D730,0
514,U214,M0,92.55,2024-01-01 08:34:00,Delhi,NetBanking,D596,0
515,U328,M92,53.44,2024-01-01 08:35:00,Bangalore,Wallet,D690,0
516,U263,M20,944.7,2024-01-01 08:36:00,Mumbai,NetBanking,D233,0
517,U340,M13,3327.3,2024-01-01 08:37:00,Chennai,Wallet,D370,0
518,U111,M23,8728.55,2024-01-01 08:38:00,Delhi,Card,D268,0
519,U112,M14,326.02,2024-01-01 08:39:00,Delhi,NetBanking,D794,0
520,U17,M91,1803.45,2024-01-01 08:40:00,Mumbai,Card,D580,0
521,U498,M98,958.95,2024-01-01 08:41:00,Bangalore,NetBanking,D426,0
522,U50,M30,7007.42,2024-01-01 08:42:00,Delhi,Card,D348,0
523,U61,M33,3691.83,2024-01-01 08:43:00,Mumbai,Card,D369,0
524,U288,M87,3644.38,2024-01-01 08:44:00,Kolkata,NetBanking,D618,0
525,U274,M65,1264.83,2024-01-01 08:45:00,Chennai,UPI,D467,0
526,U426,M81,1071.67,2024-01-01 08:46:00,Kolkata,Wallet,D464,0
527,U372,M85,638.78,2024-01-01 08:47:00,Delhi,NetBanking,D170,0
528,U414,M34,116.05,2024-01-01 08:48:00,Chennai,NetBanking,D794,0
529,U17,M52,4000.85,2024-01-01 08:49:00,Mumbai,Wallet,D438,0
530,U294,M39,3352.23,2024-01-01 08:50:00,Delhi,NetBanking,D394,0
531,U364,M11,16344.89,2024-01-01 08:51:00,Bangalore,UPI,D418,0
532,U286,M1,11389.75,2024-01-01 08:52:00,Delhi,UPI,D237,0
533,U471,M70,1621.3,2024-01-01 08:53:00,Mumbai,NetBanking,D298,0
534,U289,M6,2930.57,2024-01-01 08:54:00,Mumbai,Card,D37,0
535,U242,M60,5792.34,2024-01-01 08:55:00,Delhi,Wallet,D482,0
536,U359,M8,3789.54,2024-01-01 08:56:00,Bangalore,UPI,D798,0
537,U26,M92,568.3,2024-01-01 08:57:00,Bangalore,NetBanking,D666,0
538,U277,M10,1197.65,2024-01-01 08:58:00,Mumbai,Wallet,D82,0
539,U2,M19,276.59,2024-01-01 08:59:00,Delhi,Card,D354,0
540,U336,M35,6160.45,2024-01-01 09:00:00,Mumbai,Card,D637,0
541,U44,M58,1863.7,2024-01-01 09:01:00,Kolkata,UPI,D220,0
542,U162,M65,519.21,2024-01-01 09:02:00,Bangalore,NetBanking,D549,0
543,U210,M74,2227.66,2024-01-01 09:03:00,Delhi,Card,D566,0
544,U33,M10,1925.34,2024-01-01 09:04:00,Bangalore,Card,D605,0
545,U491,M18,11528.92,2024-01-01 09:05:00,Chennai,Wallet,D32,1
546,U457,M19,241.08,2024-01-01 09:06:00,Delhi,Card,D329,0
547,U489,M4,2226.88,2024-01-01 09:07:00,Delhi,Card,D353,0
548,U379,M18,1469.22,2024-01-01 09:08:00,Bangalore,UPI,D48,0
549,U186,M67,2959.61,2024-01-01 09:09:00,Delhi,NetBanking,D745,0
550,U205,M75,1468.62,2024-01-01 09:10:00,Bangalore,Card,D637,0
551,U105,M11,3823.54,2024-01-01 09:11:00,Kolkata,Wallet,D59,0
552,U460,M44,1605.51,2024-01-01 09:12:00,Mumbai,NetBanking,D15,0
553,U268,M57,1646.23,2024-01-01 09:13:00,Kolkata,UPI,D774,0
554,U180,M51,4185.52,2024-01-01 09:14:00,Mumbai,Card,D317,0
555,U17,M93,1033.29,2024-01-01 09:15:00,Mumbai,UPI,D424,0
556,U161,M5,287.78,2024-01-01 09:16:00,Delhi,NetBanking,D155,0
557,U166,M47,58.41,2024-01-01 09:17:00,Delhi,NetBanking,D637,0
558,U304,M9,2814.11,2024-01-01 09:18:00,Kolkata,NetBanking,D786,0
559,U177,M78,1936.8,2024-01-01 09:19:00,Bangalore,NetBanking,D333,0
560,U416,M58,2435.33,2024-01-01 09:20:00,Delhi,UPI,D4,0
561,U158,M18,478.96,2024-01-01 09:21:00,Delhi,NetBanking,D41,0
562,U52,M39,293.23,2024-01-01 09:22:00,Chennai,NetBanking,D596,0
563,U47,M58,29.3,2024-01-01 09:23:00,Bangalore,UPI,D699,0
564,U142,M19,863.37,2024-01-01 09:24:00,Chennai,UPI,D568,0
565,U281,M33,1782.79,2024-01-01 09:25:00,Chennai,UPI,D799,0
566,U452,M9,995.96,2024-01-01 09:26:00,Bangalore,UPI,D293,0
567,U276,M37,1150.64,2024-01-01 09:27:00,Chennai,UPI,D209,0
568,U386,M32,4690.12,2024-01-01 09:28:00,Chennai,Wallet,D9,0
569,U365,M84,856.21,2024-01-01 09:29:00,Mumbai,Wallet,D363,0
570,U116,M39,1443.05,2024-01-01 09:30:00,Mumbai,NetBanking,D140,0
571,U117,M66,3061.74,2024-01-01 09:31:00,Chennai,UPI,D631,0
572,U47,M52,1010.16,2024-01-01 09:32:00,Bangalore,Card,D24,0
573,U472,M64,1946.18,2024-01-01 09:33:00,Bangalore,Card,D611,0
574,U54,M74,3966.28,2024-01-01 09:34:00,Bangalore,Card,D334,0
575,U357,M84,5972.38,2024-01-01 09:35:00,Bangalore,UPI,D113,0
576,U346,M34,318.16,2024-01-01 09:36:00,Mumbai,Card,D775,0
577,U119,M44,5223.33,2024-01-01 09:37:00,Kolkata,UPI,D413,0
578,U324,M41,1355.01,2024-01-01 09:38:00,Delhi,Wallet,D535,0
579,U364,M90,597.47,2024-01-01 09:39:00,Bangalore,Card,D774,0
580,U83,M8,1229.17,2024-01-01 09:40:00,Mumbai,Card,D341,0
581,U250,M65,7827.31,2024-01-01 09:41:00,Delhi,UPI,D243,0
582,U66,M87,1356.98,2024-01-01 09:42:00,Bangalore,Wallet,D434,0
583,U392,M57,797.23,2024-01-01 09:43:00,Delhi,Card,D704,0
584,U414,M57,2006.97,2024-01-01 09:44:00,Chennai,Wallet,D647,0
585,U183,M33,549.26,2024-01-01 09:45:00,Bangalore,Wallet,D268,0
586,U226,M0,157.79,2024-01-01 09:46:00,Bangalore,Card,D129,0
587,U176,M6,275.95,2024-01-01 09:47:00,Bangalore,UPI,D154,0
588,U352,M21,274.04,2024-01-01 09:48:00,Bangalore,Wallet,D299,0
589,U233,M73,329.52,2024-01-01 09:49:00,Delhi,UPI,D35,0
590,U84,M6,298.92,2024-01-01 09:50:00,Delhi,Card,D585,0
591,U333,M38,2048.17,2024-01-01 09:51:00,Mumbai,UPI,D308,0
592,U216,M60,401.49,2024-01-01 09:52:00,Bangalore,NetBanking,D441,0
593,U68,M48,848.28,2024-01-01 09:53:00,Kolkata,UPI,D405,0
594,U188,M83,4541.95,2024-01-01 09:54:00,Delhi,Card,D271,0
595,U162,M8,1284.76,2024-01-01 09:55:00,Bangalore,UPI,D139,0
596,U265,M83,2202.58,2024-01-01 09:56:00,Chennai,UPI,D778,0
597,U318,M99,378.26,2024-01-01 09:57:00,Bangalore,Card,D772,0
598,U263,M75,427.1,2024-01-01 09:58:00,Mumbai,UPI,D757,0
599,U480,M2,83.45,2024-01-01 09:59:00,Mumbai,UPI,D368,0
600,U148,M50,370.09,2024-01-01 10:00:00,Mumbai,Wallet,D10,0
601,U412,M34,653.1,2024-01-01 10:01:00,Delhi,NetBanking,D213,0
602,U444,M35,389.62,2024-01-01 10:02:00,Chennai,UPI,D516,0
603,U85,M15,185.77,2024-01-01 10:03:00,Bangalore,NetBanking,D447,0
604,U362,M44,257.11,2024-01-01 10:04:00,Mumbai,Wallet,D580,0
605,U31,M8,1235.26,2024-01-01 10:05:00,Kolkata,Card,D15,0
606,U32,M52,462.18,2024-01-01 10:06:00,Kolkata,UPI,D294,0
607,U252,M52,905.96,2024-01-01 10:07:00,Kolkata,NetBanking,D613,0
608,U298,M54,1400.01,2024-01-01 10:08:00,Kolkata,Card,D115,0
609,U492,M60,2344.91,2024-01-01 10:09:00,Kolkata,Card,D109,0
610,U167,M11,80.21,2024-01-01 10:10:00,Mumbai,Card,D110,0
611,U471,M58,3212.99,2024-01-01 10:11:00,Mumbai,NetBanking,D578,0
612,U103,M70,1977.19,2024-01-01 10:12:00,Kolkata,NetBanking,D358,0
613,U159,M97,170.59,2024-01-01 10:13:00,Kolkata,UPI,D527,0
614,U61,M32,4136.27,2024-01-01 10:14:00,Mumbai,NetBanking,D322,0
615,U397,M22,5073.39,2024-01-01 10:15:00,Bangalore,Card,D242,0
616,U177,M1,126.05,2024-01-01 10:16:00,Bangalore,NetBanking,D725,0
617,U62,M58,648.35,2024-01-01 10:17:00,Chennai,NetBanking,D191,0
618,U414,M48,3281.87,2024-01-01 10:18:00,Chennai,UPI,D726,0
619,U198,M14,2758.71,2024-01-01 10:19:00,Mumbai,Wallet,D728,0
620,U412,M53,407.96,2024-01-01 10:20:00,Delhi,Wallet,D689,0
621,U180,M84,469.8,2024-01-01 10:21:00,Mumbai,UPI,D134,0
622,U470,M62,925.57,2024-01-01 10:22:00,Kolkata,UPI,D508,0
623,U311,M0,1325.33,2024-01-01 10:23:00,Bangalore,Wallet,D130,0
624,U334,M51,1926.0,2024-01-01 10:24:00,Bangalore,NetBanking,D594,0
625,U345,M62,920.63,2024-01-01 10:25:00,Chennai,Card,D152,0
626,U453,M73,1241.78,2024-01-01 10:26:00,Mumbai,Wallet,D715,0
627,U64,M14,2752.46,2024-01-01 10:27:00,Mumbai,Wallet,D648,0
628,U243,M74,74.75,2024-01-01 10:28:00,Bangalore,Wallet,D709,0
629,U295,M60,581.87,2024-01-01 10:29:00,Mumbai,Wallet,D101,0
630,U495,M28,2498.98,2024-01-01 10:30:00,Delhi,Card,D787,0
631,U58,M83,4511.53,2024-01-01 10:31:00,Chennai,NetBanking,D753,0
632,U334,M79,1433.56,2024-01-01 10:32:00,Bangalore,UPI,D788,0
633,U154,M9,1519.06,2024-01-01 10:33:00,Kolkata,NetBanking,D437,0
634,U20,M59,226.72,2024-01-01 10:34:00,Kolkata,Card,D346,0
635,U221,M77,1186.29,2024-01-01 10:35:00,Mumbai,NetBanking,D237,0
636,U46,M3,1521.21,2024-01-01 10:36:00,Mumbai,UPI,D364,0
637,U284,M43,555.39,2024-01-01 10:37:00,Bangalore,Card,D481,0
638,U277,M43,627.35,2024-01-01 10:38:00,Mumbai,Wallet,D525,0
639,U117,M65,947.33,2024-01-01 10:39:00,Chennai,NetBanking,D726,0
640,U458,M10,40.55,2024-01-01 10:40:00,Kolkata,NetBanking,D193,0
641,U32,M46,777.45,2024-01-01 10:41:00,Kolkata,UPI,D628,0
642,U371,M11,475.11,2024-01-01 10:42:00,Bangalore,Wallet,D461,0
643,U129,M30,793.5,2024-01-01 10:43:00,Delhi,Wallet,D223,0
644,U53,M34,255.13,2024-01-01 10:44:00,Bangalore,Wallet,D109,0
645,U464,M70,4424.16,2024-01-01 10:45:00,Kolkata,UPI,D267,0
646,U271,M12,1800.8,2024-01-01 10:46:00,Chennai,UPI,D346,0
647,U329,M86,2273.27,2024-01-01 10:47:00,Kolkata,Card,D439,0
648,U342,M66,3113.42,2024-01-01 10:48:00,Chennai,NetBanking,D148,0
649,U201,M90,1380.07,2024-01-01 10:49:00,Mumbai,Card,D772,0
650,U381,M47,1818.6000000000001,2024-01-01 10:50:00,Delhi,NetBanking,D25,1
651,U452,M38,1540.52,2024-01-01 10:51:00,Bangalore,NetBanking,D45,0
652,U151,M52,1767.85,2024-01-01 10:52:00,Bangalore,Wallet,D227,0
653,U329,M73,2736.43,2024-01-01 10:53:00,Kolkata,Card,D142,0
654,U325,M15,1130.07,2024-01-01 10:54:00,Mumbai,UPI,D271,0
655,U355,M93,272.97,2024-01-01 10:55:00,Mumbai,Wallet,D365,0
656,U359,M14,667.52,2024-01-01 10:56:00,Bangalore,UPI,D38,0
657,U147,M92,902.23,2024-01-01 10:57:00,Mumbai,UPI,D347,0
658,U23,M2,2076.45,2024-01-01 10:58:00,Delhi,NetBanking,D187,0
659,U143,M60,1691.56,2024-01-01 10:59:00,Kolkata,Card,D213,0
660,U162,M62,880.41,2024-01-01 11:00:00,Bangalore,NetBanking,D371,0
661,U475,M45,8612.39,2024-01-01 11:01:00,Mumbai,Card,D469,0
662,U250,M56,1861.67,2024-01-01 11:02:00,Delhi,NetBanking,D790,0
663,U196,M8,541.59,2024-01-01 11:03:00,Bangalore,Wallet,D141,0
664,U444,M57,214.69,2024-01-01 11:04:00,Chennai,NetBanking,D509,0
665,U243,M17,331.78,2024-01-01 11:05:00,Bangalore,UPI,D483,0
666,U432,M16,564.61,2024-01-01 11:06:00,Kolkata,UPI,D4,0
667,U230,M28,350.33,2024-01-01 11:07:00,Chennai,Card,D196,0
668,U392,M45,412.98,2024-01-01 11:08:00,Delhi,Wallet,D260,0
669,U250,M31,671.21,2024-01-01 11:09:00,Delhi,Card,D604,0
670,U182,M59,380.8,2024-01-01 11:10:00,Delhi,Card,D246,0
671,U173,M64,4541.5,2024-01-01 11:11:00,Mumbai,Wallet,D771,0
672,U404,M63,167.27,2024-01-01 11:12:00,Bangalore,Card,D146,0
673,U385,M56,1486.82,2024-01-01 11:13:00,Kolkata,UPI,D395,0
674,U281,M65,1056.61,2024-01-01 11:14:00,Chennai,Wallet,D289,0
675,U314,M27,8077.28,2024-01-01 11:15:00,Chennai,NetBanking,D656,0
676,U100,M22,237.65,2024-01-01 11:16:00,Delhi,Card,D219,0
677,U451,M91,1014.52,2024-01-01 11:17:00,Delhi,NetBanking,D450,0
678,U420,M97,6978.12,2024-01-01 11:18:00,Delhi,UPI,D578,0
679,U197,M18,4012.49,2024-01-01 11:19:00,Bangalore,Card,D142,0
680,U135,M17,3397.33,2024-01-01 11:20:00,Delhi,UPI,D695,0
681,U55,M97,596.55,2024-01-01 11:21:00,Bangalore,UPI,D721,0
682,U137,M52,374.8,2024-01-01 11:22:00,Kolkata,Card,D535,0
683,U378,M55,2209.12,2024-01-01 11:23:00,Mumbai,UPI,D10,0
